# Chunk-averaged data for fix dmap and group liq
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 15316.000000000104
  705 1.75 2.75 0 0
  706 1.75 3.25 0 0
  707 1.75 3.75 0 0
  708 1.75 4.25 0 0
  709 1.75 4.75 0 0
  710 1.75 5.25 0 0
  711 1.75 5.75 0 0
  712 1.75 6.25 0 0
  713 1.75 6.75 0 0
  714 1.75 7.25 0 0
  715 1.75 7.75 0 0
  716 1.75 8.25 0 0
  717 1.75 8.75 0 0
  718 1.75 9.25 0 0
  719 1.75 9.75 0 0
  720 1.75 10.25 0.001 0.000223163
  721 1.75 10.75 0.0014 0.000312428
  722 1.75 11.25 0.0008 0.000178531
  723 1.75 11.75 0.0004 8.92653e-05
  724 1.75 12.25 0.0006 0.000133898
  725 1.75 12.75 0.003 0.000669489
  726 1.75 13.25 0.0078 0.00771521
  727 1.75 13.75 0.01 0.0201552
  728 1.75 14.25 0.0156 0.0180858
  729 1.75 14.75 0.014 0.0130818
  730 1.75 15.25 0.0218 0.0300908
  731 1.75 15.75 0.0386 0.0431336
  732 1.75 16.25 0.0516 0.0725883
  733 1.75 16.75 0.0598 0.0817204
  734 1.75 17.25 0.083 0.113451
  735 1.75 17.75 0.1064 0.148546
  736 1.75 18.25 0.1382 0.194863
  737 1.75 18.75 0.1486 0.204202
  738 1.75 19.25 0.1408 0.19776
  739 1.75 19.75 0.176 0.228683
  740 1.75 20.25 0.212 0.303669
  741 1.75 20.75 0.2746 0.41233
  742 1.75 21.25 0.3242 0.456735
  743 1.75 21.75 0.3914 0.54368
  744 1.75 22.25 0.3852 0.580228
  745 1.75 22.75 0.4604 0.759467
  746 1.75 23.25 0.519 0.81388
  747 1.75 23.75 0.575 0.967947
  748 1.75 24.25 0.6212 1.07609
  749 1.75 24.75 0.649 1.22058
  750 1.75 25.25 0.688 1.22124
  751 1.75 25.75 0.6962 1.11877
  752 1.75 26.25 0.7304 1.23313
  753 1.75 26.75 0.7586 1.29568
  754 1.75 27.25 0.7386 1.36707
  755 1.75 27.75 0.68 1.33682
  756 1.75 28.25 0.6578 1.15509
  757 1.75 28.75 0.7252 1.24143
  758 1.75 29.25 0.749 1.33342
  759 1.75 29.75 0.8582 1.58545
  760 1.75 30.25 0.741 1.35431
  761 1.75 30.75 0.701 1.21394
  762 1.75 31.25 0.692 1.17323
  763 1.75 31.75 0.7194 1.3218
  764 1.75 32.25 0.735 1.33548
  765 1.75 32.75 0.7616 1.44845
  766 1.75 33.25 0.6958 1.30568
  767 1.75 33.75 0.6922 1.29723
  768 1.75 34.25 0.7256 1.36239
  769 1.75 34.75 0.717 1.30891
  770 1.75 35.25 0.727 1.30452
  771 1.75 35.75 0.7254 1.42398
  772 1.75 36.25 0.745 1.41212
  773 1.75 36.75 0.7488 1.27332
  774 1.75 37.25 0.764 1.36106
  775 1.75 37.75 0.732 1.33365
  776 1.75 38.25 0.7036 1.21817
  777 1.75 38.75 0.6938 1.33199
  778 1.75 39.25 0.72 1.3589
  779 1.75 39.75 0.7106 1.49759
  780 1.75 40.25 0.7166 1.55434
  781 1.75 40.75 0.7278 1.54048
  782 1.75 41.25 0.7226 1.49631
  783 1.75 41.75 0.7338 1.53656
  784 1.75 42.25 0.707 1.28527
  785 1.75 42.75 0.649 1.1787
  786 1.75 43.25 0.6916 1.30677
  787 1.75 43.75 0.7066 1.32196
  788 1.75 44.25 0.6764 1.25497
  789 1.75 44.75 0.6396 1.08256
  790 1.75 45.25 0.683 1.20578
  791 1.75 45.75 0.6806 1.19898
  792 1.75 46.25 0.7284 1.30268
  793 1.75 46.75 0.7026 1.29925
  794 1.75 47.25 0.727 1.30616
  795 1.75 47.75 0.706 1.265
  796 1.75 48.25 0.735 1.43323
  797 1.75 48.75 0.7248 1.47414
  798 1.75 49.25 0.6924 1.25145
  799 1.75 49.75 0.7244 1.35156
  800 1.75 50.25 0.773 1.46618
  801 1.75 50.75 0.7834 1.52247
  802 1.75 51.25 0.7264 1.37538
  803 1.75 51.75 0.7122 1.34527
  804 1.75 52.25 0.6788 1.30458
  805 1.75 52.75 0.6772 1.3685
  806 1.75 53.25 0.6506 1.26189
  807 1.75 53.75 0.704 1.36083
  808 1.75 54.25 0.6876 1.222
  809 1.75 54.75 0.7164 1.31862
  810 1.75 55.25 0.7468 1.53395
  811 1.75 55.75 0.7036 1.42447
  812 1.75 56.25 0.6972 1.27334
  813 1.75 56.75 0.6566 1.32101
  814 1.75 57.25 0.7248 1.4095
  815 1.75 57.75 0.7082 1.46892
  816 1.75 58.25 0.7126 1.34474
  817 1.75 58.75 0.6986 1.36771
  818 1.75 59.25 0.7128 1.40281
  819 1.75 59.75 0.6734 1.24004
  820 1.75 60.25 0.716 1.25694
  821 1.75 60.75 0.7674 1.27132
  822 1.75 61.25 0.6956 1.0604
  823 1.75 61.75 0.7236 1.17399
  824 1.75 62.25 0.7126 1.00079
  825 1.75 62.75 0.7144 1.07055
  826 1.75 63.25 0.7366 1.15818
  827 1.75 63.75 0.7198 1.20519
  828 1.75 64.25 0.7546 1.44575
  829 1.75 64.75 0.7966 1.50065
  830 1.75 65.25 0.7656 1.35058
  831 1.75 65.75 0.7318 1.32029
  832 1.75 66.25 0.6672 1.19734
  833 1.75 66.75 0.6306 1.15645
  834 1.75 67.25 0.6874 1.3393
  835 1.75 67.75 0.7956 1.54414
  836 1.75 68.25 0.7716 1.3284
  837 1.75 68.75 0.839 1.47725
  838 1.75 69.25 0.8224 1.35501
  839 1.75 69.75 0.8304 1.39482
  840 1.75 70.25 0.8306 1.37404
  841 1.75 70.75 0.8118 1.33525
  842 1.75 71.25 0.806 1.41476
  843 1.75 71.75 0.7562 1.40349
  844 1.75 72.25 0.6766 1.2445
  845 1.75 72.75 0.699 1.27717
  846 1.75 73.25 0.6754 1.30478
  847 1.75 73.75 0.6642 1.16612
  848 1.75 74.25 0.652 1.19445
  849 1.75 74.75 0.7428 1.5367
  850 1.75 75.25 0.7414 1.39368
  851 1.75 75.75 0.7412 1.25992
  852 1.75 76.25 0.622 0.953109
  853 1.75 76.75 0.639 1.0458
  854 1.75 77.25 0.7298 1.33107
  855 1.75 77.75 0.7748 1.54345
  856 1.75 78.25 0.7506 1.27899
  857 1.75 78.75 0.7264 1.33244
  858 1.75 79.25 0.7096 1.36399
  859 1.75 79.75 0.768 1.35477
  860 1.75 80.25 0.7308 1.20007
  861 1.75 80.75 0.705 1.14274
  862 1.75 81.25 0.6684 1.14771
  863 1.75 81.75 0.7224 1.42775
  864 1.75 82.25 0.7298 1.46272
  865 1.75 82.75 0.6898 1.24331
  866 1.75 83.25 0.6892 1.36207
  867 1.75 83.75 0.6658 1.26935
  868 1.75 84.25 0.7192 1.41946
  869 1.75 84.75 0.7252 1.26315
  870 1.75 85.25 0.7412 1.19598
  871 1.75 85.75 0.7264 1.33197
  872 1.75 86.25 0.7508 1.25969
  873 1.75 86.75 0.7918 1.21481
  874 1.75 87.25 0.858 1.40914
  875 1.75 87.75 0.7572 1.38038
  876 1.75 88.25 0.6208 1.22027
  877 1.75 88.75 0.5324 0.957192
  878 1.75 89.25 0.5916 1.03505
  879 1.75 89.75 0.7672 1.11643
  880 1.75 90.25 1.0944 1.76221
  881 1.75 90.75 1.0042 1.73446
  882 1.75 91.25 0.2716 0.187512
  883 1.75 91.75 0.1498 0.109107
  884 1.75 92.25 0.0486 0.058642
  885 1.75 92.75 0.0354 0.0410918
  886 1.75 93.25 0.0216 0.0207524
  887 1.75 93.75 0.0106 0.00701239
  888 1.75 94.25 0.0024 0.000535592
  889 1.75 94.75 0.0012 0.000267796
  890 1.75 95.25 0 0
  891 1.75 95.75 0 0
  892 1.75 96.25 0 0
  893 1.75 96.75 0 0
  894 1.75 97.25 0 0
  895 1.75 97.75 0 0
  896 1.75 98.25 0 0
  897 1.75 98.75 0 0
  898 1.75 99.25 0 0
  899 1.75 99.75 0 0
  900 1.75 100.25 0 0
  901 1.75 100.75 0 0
  902 1.75 101.25 0 0
  903 1.75 101.75 0 0
  904 1.75 102.25 0 0
  905 1.75 102.75 0 0
  906 1.75 103.25 0 0
  907 1.75 103.75 0 0
  908 1.75 104.25 0 0
  909 1.75 104.75 0 0
  910 1.75 105.25 0 0
  911 1.75 105.75 0 0
  912 1.75 106.25 0 0
  913 1.75 106.75 0 0
  914 1.75 107.25 0 0
  915 1.75 107.75 0 0
  916 1.75 108.25 0 0
  917 1.75 108.75 0 0
  918 1.75 109.25 0 0
  919 1.75 109.75 0 0
  920 1.75 110.25 0 0
  921 1.75 110.75 0 0
  922 1.75 111.25 0 0
  923 1.75 111.75 0 0
  924 1.75 112.25 0 0
  925 1.75 112.75 0 0
  926 1.75 113.25 0 0
  927 1.75 113.75 0 0
  928 1.75 114.25 0 0
  929 1.75 114.75 0 0
  930 1.75 115.25 0 0
  931 1.75 115.75 0 0
  932 1.75 116.25 0 0
  933 2.25 0.25 0 0
  934 2.25 0.75 0 0
  935 2.25 1.25 0 0
  936 2.25 1.75 0 0
  937 2.25 2.25 0 0
  938 2.25 2.75 0 0
  939 2.25 3.25 0 0
  940 2.25 3.75 0 0
  941 2.25 4.25 0 0
  942 2.25 4.75 0 0
  943 2.25 5.25 0 0
  944 2.25 5.75 0 0
  945 2.25 6.25 0 0
  946 2.25 6.75 0 0
  947 2.25 7.25 0 0
  948 2.25 7.75 0 0
  949 2.25 8.25 0 0
  950 2.25 8.75 0 0
  951 2.25 9.25 0 0
  952 2.25 9.75 0 0
  953 2.25 10.25 0 0
  954 2.25 10.75 0.001 0.000223163
  955 2.25 11.25 0.0002 4.46326e-05
  956 2.25 11.75 0 0
  957 2.25 12.25 0.001 0.000223163
  958 2.25 12.75 0.0024 0.000535592
  959 2.25 13.25 0.0078 0.00904288
  960 2.25 13.75 0.006 0.00399433
  961 2.25 14.25 0.0072 0.00957282
  962 2.25 14.75 0.009 0.011966
  963 2.25 15.25 0.0112 0.0184315
  964 2.25 15.75 0.0218 0.0227886
  965 2.25 16.25 0.0284 0.0308998
  966 2.25 16.75 0.0354 0.0384365
  967 2.25 17.25 0.0598 0.0777374
  968 2.25 17.75 0.0936 0.125111
  969 2.25 18.25 0.1086 0.181565
  970 2.25 18.75 0.1276 0.190452
  971 2.25 19.25 0.1248 0.171903
  972 2.25 19.75 0.1686 0.23052
  973 2.25 20.25 0.1868 0.303098
  974 2.25 20.75 0.2388 0.325869
  975 2.25 21.25 0.3066 0.414165
  976 2.25 21.75 0.3802 0.541074
  977 2.25 22.25 0.3702 0.545872
  978 2.25 22.75 0.4184 0.640159
  979 2.25 23.25 0.4826 0.722131
  980 2.25 23.75 0.5572 0.93658
  981 2.25 24.25 0.624 1.12409
  982 2.25 24.75 0.6826 1.23388
  983 2.25 25.25 0.7104 1.20031
  984 2.25 25.75 0.7472 1.31114
  985 2.25 26.25 0.7 1.24405
  986 2.25 26.75 0.7386 1.21794
  987 2.25 27.25 0.7176 1.26504
  988 2.25 27.75 0.6946 1.31086
  989 2.25 28.25 0.662 1.16004
  990 2.25 28.75 0.7046 1.33701
  991 2.25 29.25 0.7292 1.39491
  992 2.25 29.75 0.7628 1.38739
  993 2.25 30.25 0.7364 1.28642
  994 2.25 30.75 0.6634 1.21055
  995 2.25 31.25 0.7094 1.34036
  996 2.25 31.75 0.682 1.20022
  997 2.25 32.25 0.7318 1.24983
  998 2.25 32.75 0.72 1.41047
  999 2.25 33.25 0.6962 1.37401
  1000 2.25 33.75 0.71 1.35995
  1001 2.25 34.25 0.6832 1.2279
  1002 2.25 34.75 0.72 1.33842
  1003 2.25 35.25 0.7332 1.32547
  1004 2.25 35.75 0.687 1.23031
  1005 2.25 36.25 0.689 1.17696
  1006 2.25 36.75 0.6968 1.27973
  1007 2.25 37.25 0.7296 1.38931
  1008 2.25 37.75 0.7448 1.39796
  1009 2.25 38.25 0.7256 1.28606
  1010 2.25 38.75 0.6798 1.28447
  1011 2.25 39.25 0.715 1.3481
  1012 2.25 39.75 0.7102 1.43277
  1013 2.25 40.25 0.6976 1.60756
  1014 2.25 40.75 0.674 1.52688
  1015 2.25 41.25 0.6536 1.29364
  1016 2.25 41.75 0.7202 1.40929
  1017 2.25 42.25 0.7036 1.41934
  1018 2.25 42.75 0.691 1.33745
  1019 2.25 43.25 0.721 1.35898
  1020 2.25 43.75 0.643 1.18351
  1021 2.25 44.25 0.6424 1.2444
  1022 2.25 44.75 0.6464 1.13496
  1023 2.25 45.25 0.7 1.22343
  1024 2.25 45.75 0.749 1.21597
  1025 2.25 46.25 0.7294 1.28737
  1026 2.25 46.75 0.7056 1.20695
  1027 2.25 47.25 0.7396 1.19325
  1028 2.25 47.75 0.6858 1.16047
  1029 2.25 48.25 0.6918 1.31135
  1030 2.25 48.75 0.7218 1.42436
  1031 2.25 49.25 0.7108 1.28933
  1032 2.25 49.75 0.6588 1.13409
  1033 2.25 50.25 0.6798 1.19281
  1034 2.25 50.75 0.7502 1.38178
  1035 2.25 51.25 0.7348 1.43459
  1036 2.25 51.75 0.738 1.27562
  1037 2.25 52.25 0.6912 1.25291
  1038 2.25 52.75 0.666 1.2735
  1039 2.25 53.25 0.6656 1.27753
  1040 2.25 53.75 0.6578 1.3067
  1041 2.25 54.25 0.6768 1.2223
  1042 2.25 54.75 0.7388 1.3386
  1043 2.25 55.25 0.7284 1.4412
  1044 2.25 55.75 0.6966 1.35539
  1045 2.25 56.25 0.6752 1.25056
  1046 2.25 56.75 0.654 1.20031
  1047 2.25 57.25 0.6346 1.07156
  1048 2.25 57.75 0.716 1.38841
  1049 2.25 58.25 0.6966 1.3983
  1050 2.25 58.75 0.6642 1.18207
  1051 2.25 59.25 0.7046 1.24237
  1052 2.25 59.75 0.6722 1.08701
  1053 2.25 60.25 0.771 1.31787
  1054 2.25 60.75 0.789 1.28131
  1055 2.25 61.25 0.7502 1.22132
  1056 2.25 61.75 0.7348 1.28149
  1057 2.25 62.25 0.7074 1.13202
  1058 2.25 62.75 0.7382 1.17325
  1059 2.25 63.25 0.664 1.01982
  1060 2.25 63.75 0.7054 1.23236
  1061 2.25 64.25 0.7602 1.41234
  1062 2.25 64.75 0.7474 1.29734
  1063 2.25 65.25 0.7102 1.2039
  1064 2.25 65.75 0.6792 1.19385
  1065 2.25 66.25 0.6782 1.39996
  1066 2.25 66.75 0.6226 1.38748
  1067 2.25 67.25 0.6912 1.48562
  1068 2.25 67.75 0.7272 1.36935
  1069 2.25 68.25 0.7362 1.39562
  1070 2.25 68.75 0.749 1.34041
  1071 2.25 69.25 0.7212 1.21531
  1072 2.25 69.75 0.7104 1.26096
  1073 2.25 70.25 0.734 1.2366
  1074 2.25 70.75 0.7138 1.23289
  1075 2.25 71.25 0.7268 1.2161
  1076 2.25 71.75 0.7182 1.22699
  1077 2.25 72.25 0.741 1.31394
  1078 2.25 72.75 0.7004 1.24142
  1079 2.25 73.25 0.6574 1.19736
  1080 2.25 73.75 0.6482 1.11011
  1081 2.25 74.25 0.6794 1.14668
  1082 2.25 74.75 0.696 1.20292
  1083 2.25 75.25 0.6902 1.21742
  1084 2.25 75.75 0.6972 1.24779
  1085 2.25 76.25 0.6862 1.19144
  1086 2.25 76.75 0.6556 1.24607
  1087 2.25 77.25 0.681 1.31786
  1088 2.25 77.75 0.7382 1.38675
  1089 2.25 78.25 0.716 1.2365
  1090 2.25 78.75 0.7124 1.23144
  1091 2.25 79.25 0.6592 1.12695
  1092 2.25 79.75 0.6684 1.15082
  1093 2.25 80.25 0.6532 1.13492
  1094 2.25 80.75 0.7516 1.16564
  1095 2.25 81.25 0.746 1.24137
  1096 2.25 81.75 0.775 1.61652
  1097 2.25 82.25 0.6774 1.35306
  1098 2.25 82.75 0.654 1.24997
  1099 2.25 83.25 0.6322 1.2277
  1100 2.25 83.75 0.6416 1.33164
  1101 2.25 84.25 0.7288 1.54657
  1102 2.25 84.75 0.6978 1.45128
  1103 2.25 85.25 0.761 1.33676
  1104 2.25 85.75 0.7916 1.26905
  1105 2.25 86.25 0.7414 1.23824
  1106 2.25 86.75 0.7792 1.31748
  1107 2.25 87.25 0.841 1.36318
  1108 2.25 87.75 0.7568 1.61958
  1109 2.25 88.25 0.614 1.36063
  1110 2.25 88.75 0.5682 1.14292
  1111 2.25 89.25 0.6232 1.06842
  1112 2.25 89.75 0.7626 1.11878
  1113 2.25 90.25 1.0568 1.6135
  1114 2.25 90.75 1.0238 1.75048
  1115 2.25 91.25 0.318 0.265883
  1116 2.25 91.75 0.1638 0.138785
  1117 2.25 92.25 0.0582 0.0899932
  1118 2.25 92.75 0.038 0.0562765
  1119 2.25 93.25 0.0292 0.0290868
  1120 2.25 93.75 0.0098 0.00484235
  1121 2.25 94.25 0.0018 0.000401694
  1122 2.25 94.75 0.0002 4.46326e-05
  1123 2.25 95.25 0 0
  1124 2.25 95.75 0 0
  1125 2.25 96.25 0 0
  1126 2.25 96.75 0 0
  1127 2.25 97.25 0 0
  1128 2.25 97.75 0 0
  1129 2.25 98.25 0 0
  1130 2.25 98.75 0 0
  1131 2.25 99.25 0 0
  1132 2.25 99.75 0 0
  1133 2.25 100.25 0 0
  1134 2.25 100.75 0 0
  1135 2.25 101.25 0 0
  1136 2.25 101.75 0 0
  1137 2.25 102.25 0 0
  1138 2.25 102.75 0 0
  1139 2.25 103.25 0 0
  1140 2.25 103.75 0 0
  1141 2.25 104.25 0 0
  1142 2.25 104.75 0 0
  1143 2.25 105.25 0 0
  1144 2.25 105.75 0 0
  1145 2.25 106.25 0 0
  1146 2.25 106.75 0 0
  1147 2.25 107.25 0 0
  1148 2.25 107.75 0 0
  1149 2.25 108.25 0 0
  1150 2.25 108.75 0 0
  1151 2.25 109.25 0 0
  1152 2.25 109.75 0 0
  1153 2.25 110.25 0 0
  1154 2.25 110.75 0 0
  1155 2.25 111.25 0 0
  1156 2.25 111.75 0 0
  1157 2.25 112.25 0 0
  1158 2.25 112.75 0 0
  1159 2.25 113.25 0 0
  1160 2.25 113.75 0 0
  1161 2.25 114.25 0 0
  1162 2.25 114.75 0 0
  1163 2.25 115.25 0 0
  1164 2.25 115.75 0 0
  1165 2.25 116.25 0 0
  1166 2.75 0.25 0 0
  1167 2.75 0.75 0 0
  1168 2.75 1.25 0 0
  1169 2.75 1.75 0 0
  1170 2.75 2.25 0 0
  1171 2.75 2.75 0 0
  1172 2.75 3.25 0 0
  1173 2.75 3.75 0 0
  1174 2.75 4.25 0 0
  1175 2.75 4.75 0 0
  1176 2.75 5.25 0 0
  1177 2.75 5.75 0 0
  1178 2.75 6.25 0 0
  1179 2.75 6.75 0 0
  1180 2.75 7.25 0 0
  1181 2.75 7.75 0 0
  1182 2.75 8.25 0 0
  1183 2.75 8.75 0 0
  1184 2.75 9.25 0 0
  1185 2.75 9.75 0 0
  1186 2.75 10.25 0 0
  1187 2.75 10.75 0 0
  1188 2.75 11.25 0 0
  1189 2.75 11.75 0.0002 4.46326e-05
  1190 2.75 12.25 0.001 0.000223163
  1191 2.75 12.75 0.0024 0.00584629
  1192 2.75 13.25 0.0034 0.00739713
  1193 2.75 13.75 0.0016 0.0010209
  1194 2.75 14.25 0.0022 0.0011548
  1195 2.75 14.75 0.0034 0.000758755
  1196 2.75 15.25 0.0062 0.0047028
  1197 2.75 15.75 0.0102 0.0135615
  1198 2.75 16.25 0.0174 0.0178236
  1199 2.75 16.75 0.027 0.023949
  1200 2.75 17.25 0.045 0.0525279
  1201 2.75 17.75 0.0612 0.0661007
  1202 2.75 18.25 0.076 0.103259
  1203 2.75 18.75 0.091 0.141126
  1204 2.75 19.25 0.0944 0.119978
  1205 2.75 19.75 0.1248 0.167345
  1206 2.75 20.25 0.157 0.23601
  1207 2.75 20.75 0.1948 0.285947
  1208 2.75 21.25 0.2716 0.402057
  1209 2.75 21.75 0.336 0.452519
  1210 2.75 22.25 0.38 0.528926
  1211 2.75 22.75 0.437 0.656142
  1212 2.75 23.25 0.4812 0.684239
  1213 2.75 23.75 0.5542 0.899997
  1214 2.75 24.25 0.6054 0.985341
  1215 2.75 24.75 0.6306 1.10314
  1216 2.75 25.25 0.7046 1.22175
  1217 2.75 25.75 0.7304 1.25466
  1218 2.75 26.25 0.7022 1.18221
  1219 2.75 26.75 0.7114 1.25293
  1220 2.75 27.25 0.702 1.20676
  1221 2.75 27.75 0.665 1.14482
  1222 2.75 28.25 0.6424 1.10796
  1223 2.75 28.75 0.6946 1.26004
  1224 2.75 29.25 0.714 1.43209
  1225 2.75 29.75 0.6816 1.29412
  1226 2.75 30.25 0.7264 1.34806
  1227 2.75 30.75 0.7028 1.37518
  1228 2.75 31.25 0.6936 1.44345
  1229 2.75 31.75 0.7036 1.35112
  1230 2.75 32.25 0.6746 1.16
  1231 2.75 32.75 0.6786 1.15776
  1232 2.75 33.25 0.6434 1.26934
  1233 2.75 33.75 0.7 1.39701
  1234 2.75 34.25 0.6846 1.15557
  1235 2.75 34.75 0.6926 1.27893
  1236 2.75 35.25 0.6702 1.35181
  1237 2.75 35.75 0.6822 1.37125
  1238 2.75 36.25 0.6964 1.18865
  1239 2.75 36.75 0.7036 1.1458
  1240 2.75 37.25 0.6946 1.29623
  1241 2.75 37.75 0.719 1.41281
  1242 2.75 38.25 0.7348 1.29887
  1243 2.75 38.75 0.694 1.25065
  1244 2.75 39.25 0.7132 1.2557
  1245 2.75 39.75 0.664 1.31661
  1246 2.75 40.25 0.6506 1.36467
  1247 2.75 40.75 0.6194 1.32997
  1248 2.75 41.25 0.6408 1.14209
  1249 2.75 41.75 0.6696 1.2185
  1250 2.75 42.25 0.66 1.38878
  1251 2.75 42.75 0.697 1.43604
  1252 2.75 43.25 0.707 1.31957
  1253 2.75 43.75 0.6344 1.23539
  1254 2.75 44.25 0.6526 1.31676
  1255 2.75 44.75 0.7042 1.21556
  1256 2.75 45.25 0.7694 1.36493
  1257 2.75 45.75 0.8196 1.27437
  1258 2.75 46.25 0.772 1.24156
  1259 2.75 46.75 0.7574 1.37321
  1260 2.75 47.25 0.673 1.21157
  1261 2.75 47.75 0.6276 1.0825
  1262 2.75 48.25 0.6488 1.20894
  1263 2.75 48.75 0.695 1.35663
  1264 2.75 49.25 0.7146 1.25089
  1265 2.75 49.75 0.6986 1.12541
  1266 2.75 50.25 0.718 1.12965
  1267 2.75 50.75 0.7536 1.29955
  1268 2.75 51.25 0.7394 1.26524
  1269 2.75 51.75 0.7202 1.18607
  1270 2.75 52.25 0.7062 1.30095
  1271 2.75 52.75 0.7244 1.42976
  1272 2.75 53.25 0.6812 1.28034
  1273 2.75 53.75 0.6544 1.1837
  1274 2.75 54.25 0.6952 1.31115
  1275 2.75 54.75 0.675 1.2535
  1276 2.75 55.25 0.7066 1.43087
  1277 2.75 55.75 0.7056 1.41834
  1278 2.75 56.25 0.7204 1.36205
  1279 2.75 56.75 0.6738 1.22029
  1280 2.75 57.25 0.6428 1.24165
  1281 2.75 57.75 0.6756 1.37922
  1282 2.75 58.25 0.6886 1.36228
  1283 2.75 58.75 0.7016 1.21273
  1284 2.75 59.25 0.75 1.29226
  1285 2.75 59.75 0.7284 1.13053
  1286 2.75 60.25 0.7316 1.21643
  1287 2.75 60.75 0.8 1.32405
  1288 2.75 61.25 0.7848 1.44334
  1289 2.75 61.75 0.7938 1.51598
  1290 2.75 62.25 0.7124 1.25807
  1291 2.75 62.75 0.6932 1.22854
  1292 2.75 63.25 0.6744 1.10957
  1293 2.75 63.75 0.6968 1.27639
  1294 2.75 64.25 0.699 1.26846
  1295 2.75 64.75 0.7246 1.44983
  1296 2.75 65.25 0.6936 1.35688
  1297 2.75 65.75 0.7248 1.36978
  1298 2.75 66.25 0.6856 1.34904
  1299 2.75 66.75 0.6784 1.32923
  1300 2.75 67.25 0.7028 1.32804
  1301 2.75 67.75 0.7358 1.29885
  1302 2.75 68.25 0.7484 1.23428
  1303 2.75 68.75 0.697 1.28116
  1304 2.75 69.25 0.6866 1.16669
  1305 2.75 69.75 0.6534 1.11845
  1306 2.75 70.25 0.6412 1.0267
  1307 2.75 70.75 0.6606 1.1101
  1308 2.75 71.25 0.716 1.24449
  1309 2.75 71.75 0.7388 1.11658
  1310 2.75 72.25 0.7344 1.13984
  1311 2.75 72.75 0.7124 1.19156
  1312 2.75 73.25 0.7116 1.27633
  1313 2.75 73.75 0.7092 1.2068
  1314 2.75 74.25 0.69 1.11932
  1315 2.75 74.75 0.6856 1.2441
  1316 2.75 75.25 0.6934 1.32218
  1317 2.75 75.75 0.7284 1.40431
  1318 2.75 76.25 0.6928 1.35358
  1319 2.75 76.75 0.6878 1.47581
  1320 2.75 77.25 0.7206 1.40404
  1321 2.75 77.75 0.7096 1.29625
  1322 2.75 78.25 0.6772 1.27583
  1323 2.75 78.75 0.6978 1.24912
  1324 2.75 79.25 0.7006 1.1584
  1325 2.75 79.75 0.7108 1.28537
  1326 2.75 80.25 0.7412 1.36842
  1327 2.75 80.75 0.802 1.37059
  1328 2.75 81.25 0.8156 1.35317
  1329 2.75 81.75 0.7784 1.42442
  1330 2.75 82.25 0.663 1.25145
  1331 2.75 82.75 0.6428 1.18458
  1332 2.75 83.25 0.672 1.45101
  1333 2.75 83.75 0.6516 1.38933
  1334 2.75 84.25 0.7666 1.79191
  1335 2.75 84.75 0.7516 1.60276
  1336 2.75 85.25 0.7332 1.40576
  1337 2.75 85.75 0.714 1.22283
  1338 2.75 86.25 0.7414 1.31113
  1339 2.75 86.75 0.7398 1.30154
  1340 2.75 87.25 0.751 1.26135
  1341 2.75 87.75 0.816 1.6809
  1342 2.75 88.25 0.6306 1.23777
  1343 2.75 88.75 0.5484 0.979021
  1344 2.75 89.25 0.6012 0.887585
  1345 2.75 89.75 0.761 1.01489
  1346 2.75 90.25 1.0434 1.55874
  1347 2.75 90.75 1.0558 1.82507
  1348 2.75 91.25 0.317 0.28057
  1349 2.75 91.75 0.1554 0.159481
  1350 2.75 92.25 0.0644 0.08673
  1351 2.75 92.75 0.0518 0.0832543
  1352 2.75 93.25 0.0226 0.0223033
  1353 2.75 93.75 0.0088 0.00395535
  1354 2.75 94.25 0.0024 0.000535592
  1355 2.75 94.75 0.0008 0.000178531
  1356 2.75 95.25 0.0002 4.46326e-05
  1357 2.75 95.75 0 0
  1358 2.75 96.25 0 0
  1359 2.75 96.75 0 0
  1360 2.75 97.25 0 0
  1361 2.75 97.75 0 0
  1362 2.75 98.25 0 0
  1363 2.75 98.75 0 0
  1364 2.75 99.25 0 0
  1365 2.75 99.75 0 0
  1366 2.75 100.25 0 0
  1367 2.75 100.75 0 0
  1368 2.75 101.25 0 0
  1369 2.75 101.75 0 0
  1370 2.75 102.25 0 0
  1371 2.75 102.75 0 0
  1372 2.75 103.25 0 0
  1373 2.75 103.75 0 0
  1374 2.75 104.25 0 0
  1375 2.75 104.75 0 0
  1376 2.75 105.25 0 0
  1377 2.75 105.75 0 0
  1378 2.75 106.25 0 0
  1379 2.75 106.75 0 0
  1380 2.75 107.25 0 0
  1381 2.75 107.75 0 0
  1382 2.75 108.25 0 0
  1383 2.75 108.75 0 0
  1384 2.75 109.25 0 0
  1385 2.75 109.75 0 0
  1386 2.75 110.25 0 0
  1387 2.75 110.75 0 0
  1388 2.75 111.25 0 0
  1389 2.75 111.75 0 0
  1390 2.75 112.25 0 0
  1391 2.75 112.75 0 0
  1392 2.75 113.25 0 0
  1393 2.75 113.75 0 0
  1394 2.75 114.25 0 0
  1395 2.75 114.75 0 0
  1396 2.75 115.25 0 0
  1397 2.75 115.75 0 0
  1398 2.75 116.25 0 0
  1399 3.25 0.25 0 0
  1400 3.25 0.75 0 0
  1401 3.25 1.25 0 0
  1402 3.25 1.75 0 0
  1403 3.25 2.25 0 0
  1404 3.25 2.75 0 0
  1405 3.25 3.25 0 0
  1406 3.25 3.75 0 0
